VARIABLE_MAPPING_ID,VARIABLE_ID,IS_SOURCE,VALID_FROM,VALID_TO
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,MN_DBTR_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,ENTRPRS_SZ,false,1999-01-01,9999-12-31
DPM_CPS_CPZ_MCC_MCG_MCY_PUR,PRPS,false,1999-01-01,9999-12-31
DPM_CPS_MCP,ITM_GNRTS_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_MCP_MCY,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_MCP_MCY,EBA_MCY,true,1999-01-01,9999-12-31
DPM_BAS_MCP_MCY,EBA_MCP,true,1999-01-01,9999-12-31
DPM_BAS_MCP_MCY,TYP_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_MCP_MCY,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_MCP_MCY,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_MCP_MCY,ITM_GNRTS_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_MCP_MCY,TYP_INSTRMNT_GNRTS_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_MCP_MCY,SHRT_PSTN_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_MDC_MCP_MCY_RPR,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_MDC_MCP_MCY_RPR,EBA_MCY,true,1999-01-01,9999-12-31
DPM_BAS_MDC_MCP_MCY_RPR,EBA_MCP,true,1999-01-01,9999-12-31
DPM_BAS_MDC_MCP_MCY_RPR,EBA_MCD,true,1999-01-01,9999-12-31
DPM_BAS_MDC_MCP_MCY_RPR,EBA_RPR,true,1999-01-01,9999-12-31
DPM_BAS_MDC_MCP_MCY_RPR,TYP_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_MDC_MCP_MCY_RPR,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_MDC_MCP_MCY_RPR,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_MDC_MCP_MCY_RPR,TYP_DFND_BNFT_PLN_ASSTS,false,1999-01-01,9999-12-31
DPM_BAS_MDC_MCP_MCY_RPR,RLTD_PRTS_RLTNSHPS,false,1999-01-01,9999-12-31
DPM_TRI,EBA_TRI,true,1999-01-01,9999-12-31
DPM_TRI,TYP_RSK,false,1999-01-01,9999-12-31
DPM_LEC_1,EBA_LEC,true,1999-01-01,9999-12-31
DPM_LEC_1,ENTTY_CD,false,1999-01-01,9999-12-31
DPM_MCI,EBA_MCI,true,1999-01-01,9999-12-31
DPM_MCI,TYP_ACCNTNG_ITM_INVST,false,1999-01-01,9999-12-31
DPM_TMA,EBA_TMA,true,1999-01-01,9999-12-31
DPM_TMA,TYP_MRKT,false,1999-01-01,9999-12-31
DPM_CPS_MCY,EBA_MCY,true,1999-01-01,9999-12-31
DPM_CPS_MCY,EBA_CPS,true,1999-01-01,9999-12-31
DPM_CPS_MCY,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCY,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCY,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_CPS_MCY,MN_DBTR_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCY,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_CPS_MCY,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_CPS_MCY,SHRT_PSTN_INDCTR,false,1999-01-01,9999-12-31
DPM_TYH,EBA_TYH,true,1999-01-01,9999-12-31
DPM_TYH,TYP_HDG,false,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,EBA_MCY,true,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,EBA_MCB,true,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,EBA_APL,true,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,EBA_CNO,true,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,IS_OWNR,false,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,ACCNTNG_CLSSFCTN,false,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,HLD_SL_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,TYP_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,SHRT_PSTN_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,HLD_TRDNG_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,HLD_MTRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,ACCNTNG_PRTFL_VLTN_RL,false,1999-01-01,9999-12-31
DPM_BAS_CNO_MCB_MCY_APL,ACCNTNG_FRMWRK,false,1999-01-01,9999-12-31
DPM_SCO,EBA_SCO,true,1999-01-01,9999-12-31
DPM_SCO,CNSLDTN_SCP,false,1999-01-01,9999-12-31
DPM_SOL,EBA_SOL,true,1999-01-01,9999-12-31
DPM_SOL,SBJCT_OPRTNG_LS_INDCTR,false,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,EBA_MCE,true,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,EBA_APL,true,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,EBA_PLD,true,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,FVO_DSGNTN,false,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,ACCNTNG_CLSSFCTN,false,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,HLD_SL_INDCTR,false,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,ITM_GNRTS_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,TYP_INSTRMNT_GNRTS_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,HLD_TRDNG_INDCTR,false,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,HLD_MTRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,ACCNTNG_PRTFL_VLTN_RL,false,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,ACCNTNG_FRMWRK,false,1999-01-01,9999-12-31
DPM_MCE_APL_PLD,SBJCT_IMPRMNT_INDCTR,false,1999-01-01,9999-12-31
DPM_ATY_FINREP,EBA_ATY,true,1999-01-01,9999-12-31
DPM_ATY_FINREP,MTRCS,false,1999-01-01,9999-12-31
DPM_BAS_EXC_MCY_AE_F32.04.b,TYP_INSTRMNT_RL,false,1999-01-01,9999-12-31
DPM_BAS_EXC_MCY_AE_F32.04.b,AE_ITM_TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_EXC_MCY_AE_F32.04.b,CLLTRL_RS_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_EXC_MCY_AE_F32.04.b,CLLTRL_INSTRMNT_RS_INDCTR,false,1999-01-01,9999-12-31
DPM_LQC_AE_F36.02.c,EBA_LQC,true,1999-01-01,9999-12-31
DPM_LQC_AE_F36.02.c,ELGBL_CNTRL_BNK_FNDNG,false,1999-01-01,9999-12-31
DPM_LQC_AE_F32.02.a,EBA_LQC,true,1999-01-01,9999-12-31
DPM_LQC_AE_F32.02.a,ELGBL_CNTRL_BNK_FNDNG,false,1999-01-01,9999-12-31
DPM_LQC_AE_F32.02.a,HQLA_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,EBA_MCY,true,1999-01-01,9999-12-31
DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,EBA_MCS,true,1999-01-01,9999-12-31
DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,EBA_CPE,true,1999-01-01,9999-12-31
DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,EBA_CPS,true,1999-01-01,9999-12-31
DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,TYP_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_CPE_CPS_MCS_MCY_AE_F32.04.a,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_TMA_AE_F32.04a,EBA_TMA,true,1999-01-01,9999-12-31
DPM_TMA_AE_F32.04a,TYP_MRKT,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.01.b,EBA_MCG,true,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.01.b,EBA_ECC,true,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.01.b,EBA_CPC,true,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.01.b,INSTTTNL_SCTR_CLLTRL,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.01.b,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.01.b,TYP_INSTRMNT_CLLTRL,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.01.b,NGTBL_SCRTY_INDCTR_CLLTRL,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.01.b,RPYMNT_RGHTS_CLLTRL,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.01.b,TYP_CLLTRL_CLLTRL_RCVD,false,1999-01-01,9999-12-31
DPM_RPR_AE_F36,EBA_RPR,true,1999-01-01,9999-12-31
DPM_RPR_AE_F36,RLTD_PRTS_RLTNSHPS_CLLTRL,false,1999-01-01,9999-12-31
DPM_SCC_AE,EBA_SCC,true,1999-01-01,9999-12-31
DPM_SCC_AE,RSDL_MTRTY_CNTRCT,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.02.b,EBA_MCG,true,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.02.b,EBA_ECC,true,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.02.b,EBA_CPC,true,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.02.b,INSTTTNL_SCTR_CLLTRL,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.02.b,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.02.b,MN_DBTR_INDCTR_CLLTRL,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.02.b,TYP_INSTRMNT_CLLTRL,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.02.b,NGTBL_SCRTY_INDCTR_CLLTRL,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.02.b,RPYMNT_RGHTS_CLLTRL,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.02.b,TYP_CLLTRL_CLLTRL_RCVD,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.02.b,AE_ITM_TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_CPC_ECC_MCG_AE_F36.02.b,TYP_INSTRMNT_RL,false,1999-01-01,9999-12-31
DPM_REF_RES_AE_F35.00.a,EBA_REF,true,1999-01-01,9999-12-31
DPM_REF_RES_AE_F35.00.a,EBA_RES,true,1999-01-01,9999-12-31
DPM_REF_RES_AE_F35.00.a,TM_INTRVL_RFRNC_DT,false,1999-01-01,9999-12-31
DPM_BAS_MCY_SST_AE_F32.03.b,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_MCY_SST_AE_F32.03.b,EBA_MCY,true,1999-01-01,9999-12-31
DPM_BAS_MCY_SST_AE_F32.03.b,EBA_SST,true,1999-01-01,9999-12-31
DPM_BAS_MCY_SST_AE_F32.03.b,AE_ITM_TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_MCY_SST_AE_F32.03.b,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_MCY_SST_AE_F32.03.b,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_MCY_SST_AE_F32.03.b,RTND_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_MCY_SST_AE_F32.03.b,SCRTY_RNK_LVL,false,1999-01-01,9999-12-31
DPM_ENC_AE_F32.02.a,EBA_ENC,true,1999-01-01,9999-12-31
DPM_ENC_AE_F32.02.a,ENCMBRD_ASST_INDCTR,false,1999-01-01,9999-12-31
DPM_ENC_AE_F32.02.a,AVLBL_ENCMBRNC,false,1999-01-01,9999-12-31
DPM_LQA_AE_F32.03.b,EBA_LQA,true,1999-01-01,9999-12-31
DPM_LQA_AE_F32.03.b,ELGBL_CNTRL_BNK_FNDNG,false,1999-01-01,9999-12-31
DPM_LQA_AE_F32.03.b,HQLA_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,EBA_CPS,true,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,EBA_EXC,true,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,EBA_MCY,true,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,MN_DBTR_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,RPYMNT_RGHTS,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCY_AE_F36.01.a,AE_ITM_TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_MCG_AE,EBA_MCG,true,1999-01-01,9999-12-31
DPM_MCG_AE,TYP_CLLTRL_GRNT_RCVD,false,1999-01-01,9999-12-31
DPM_LQA_AE_F36.01.c,EBA_LQA,true,1999-01-01,9999-12-31
DPM_LQA_AE_F36.01.c,ELGBL_CNTRL_BNK_FNDNG,false,1999-01-01,9999-12-31
DPM_CRA_AE,EBA_CRA,true,1999-01-01,9999-12-31
DPM_CRA_AE,CRDT_RTNG_AGNCY,false,1999-01-01,9999-12-31
DPM_CRA_AE,STTTRY_CVRD_BND_RGM,false,1999-01-01,9999-12-31
DPM_BAS_CRA_AE_F35.00.c,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_CRA_AE_F35.00.c,EBA_CRA,true,1999-01-01,9999-12-31
DPM_BAS_CRA_AE_F35.00.c,CRDT_RTNG_AGNCY,false,1999-01-01,9999-12-31
DPM_ValueDecimalString,EBA_Value_String,true,1999-01-01,9999-12-31
DPM_ValueDecimalString,VALUE_DECIMAL,false,1999-01-01,9999-12-31
DPM_ei4,ACCNTNG_FRMWRK,false,1999-01-01,9999-12-31
DPM_ei207,EBA_ei207,true,1999-01-01,9999-12-31
DPM_ei207,LVL_RPRTNG,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,EBA_EXC,true,1999-01-01,9999-12-31
DPM_ATY_AE,EBA_ATY,true,1999-01-01,9999-12-31
DPM_ATY_AE,MTRCS,false,1999-01-01,9999-12-31
DPM_mi53,EBA_mi53,true,1999-01-01,9999-12-31
DPM_mi53,CRRYNG_AMNT,false,1999-01-01,9999-12-31
DPM_mi129,EBA_mi129,true,1999-01-01,9999-12-31
DPM_mi129,FV,false,1999-01-01,9999-12-31
DPM_mi287,EBA_mi287,true,1999-01-01,9999-12-31
DPM_mi287,NMNL_AMNT,false,1999-01-01,9999-12-31
DPM_mi279,EBA_mi279,true,1999-01-01,9999-12-31
DPM_mi279,AMNT_ADDTNL_CLLTRL,false,1999-01-01,9999-12-31
DPM_mi296,EBA_mi296,true,1999-01-01,9999-12-31
DPM_mi296,PRSNT_VL,false,1999-01-01,9999-12-31
DPM_si292,EBA_mi292,true,1999-01-01,9999-12-31
DPM_si292,EXCSS_CVRG_ASST_SPCFC_VL,false,1999-01-01,9999-12-31
DPM_si295,EBA_mi295,true,1999-01-01,9999-12-31
DPM_si295,EXCSS_CVRG_NMNL_AMNT,false,1999-01-01,9999-12-31
DPM_si297,EBA_mi297,true,1999-01-01,9999-12-31
DPM_si297,EXCSS_CVRG_PRSNT_VL,false,1999-01-01,9999-12-31
DPM_ei4,EBA_ei4,true,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,EBA_MCG,true,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,EBA_MCY,true,1999-01-01,9999-12-31
DPM_RPR_AE,EBA_RPR,true,1999-01-01,9999-12-31
DPM_RPR_AE,RLTD_PRTS_RLTNSHPS,false,1999-01-01,9999-12-31
DPM_RiadCode,EBA_Riad_Code,true,1999-01-01,9999-12-31
DPM_RiadCode,ENTTY_RIAD_CD_RPRTNG_AGNT,false,1999-01-01,9999-12-31
DPM_Period,EBA_Reported_Period,true,1999-01-01,9999-12-31
DPM_Period,DT_RFRNC,false,1999-01-01,9999-12-31
DPM_Entity2,EBA_Entity_Id,true,1999-01-01,9999-12-31
DPM_Entity2,SUBA_CD,false,1999-01-01,9999-12-31
DPM_ValueDecimal,EBA_Value_Decimal,true,1999-01-01,9999-12-31
DPM_ValueDecimal,VALUE_DECIMAL,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,EBA_CPS,true,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,MN_DBTR_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,RPYMNT_RGHTS,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,FDCRY,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,AE_ITM_TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_CPS_EXC_MCG_MCY_AE_F32.01,TYP_CLLTRL_GRNT_RCVD,false,1999-01-01,9999-12-31
DPM_ENC_LQA_AE_F32.01,EBA_ENC,true,1999-01-01,9999-12-31
DPM_ENC_LQA_AE_F32.01,EBA_LQA,true,1999-01-01,9999-12-31
DPM_ENC_LQA_AE_F32.01,ENCMBRD_ASST_INDCTR,false,1999-01-01,9999-12-31
DPM_ENC_LQA_AE_F32.01,ELGBL_CNTRL_BNK_FNDNG,false,1999-01-01,9999-12-31
DPM_ENC_LQA_AE_F32.01,HQLA_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_MCG_MCY_AE_F33.00.a,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_MCG_MCY_AE_F33.00.a,EBA_MCY,true,1999-01-01,9999-12-31
DPM_BAS_MCG_MCY_AE_F33.00.a,EBA_MCG,true,1999-01-01,9999-12-31
DPM_BAS_MCG_MCY_AE_F33.00.a,AE_ITM_TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_MCG_MCY_AE_F33.00.a,CLLTRL_RS_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_MCG_MCY_AE_F33.00.a,CLLTRL_INSTRMNT_RS_INDCTR,false,1999-01-01,9999-12-31
DPM_ENC_AE,EBA_ENC,true,1999-01-01,9999-12-31
DPM_ENC_AE,ENCMBRD_ASST_INDCTR,false,1999-01-01,9999-12-31
DPM_EUT_AE,EBA_EUT,true,1999-01-01,9999-12-31
DPM_EUT_AE,ASST_ENCMBRNC_RSDL_MTRTY_BND,false,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,EBA_ECC,true,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,EBA_EXC,true,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,EBA_MCG,true,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,EBA_MCY,true,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,EBA_CPC,true,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,INSTTTNL_SCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,PRTY_RL_TYP,false,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,MN_DBTR_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,RPYMNT_RGHTS,false,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,TYP_INSTRMNT_RL,false,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,AE_ITM_TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_CPC_ECC_EXC_MCG_MCY_AE_F32.02.a,TYP_CLLTRL_GRNT_RCVD,false,1999-01-01,9999-12-31
DPM_TMA_AE_F32.04b,EBA_TMA,true,1999-01-01,9999-12-31
DPM_TMA_AE_F32.04b,TYP_MRKT_SRC_ENCMBRNC,false,1999-01-01,9999-12-31
DPM_CPE_MCS_AE_F32.04.b,EBA_CPE,true,1999-01-01,9999-12-31
DPM_CPE_MCS_AE_F32.04.b,EBA_MCS,true,1999-01-01,9999-12-31
DPM_CPE_MCS_AE_F32.04.b,INSTTTNL_SCTR_SRC_ENCMBRNC,false,1999-01-01,9999-12-31
DPM_CPE_MCS_AE_F32.04.b,MN_DBTR_INDCTR_SRC_ENCMBRNC,false,1999-01-01,9999-12-31
DPM_CPE_MCS_AE_F32.04.b,TYP_ACCNTNG_ITM_SRC_ENCMBRNC,false,1999-01-01,9999-12-31
DPM_CPE_MCS_AE_F32.04.b,SRC_ENCMBRNC,false,1999-01-01,9999-12-31
DPM_CPE_MCS_AE_F32.04.b,NGTBL_SCRTY_INDCTR_SRC_ENCMBRNC,false,1999-01-01,9999-12-31
DPM_BAS_MCS_MCY_AE_F35.00.a,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_MCS_MCY_AE_F35.00.a,EBA_MCY,true,1999-01-01,9999-12-31
DPM_BAS_MCS_MCY_AE_F35.00.a,EBA_MCS,true,1999-01-01,9999-12-31
DPM_BAS_MCS_MCY_AE_F35.00.a,TYP_ACCNTNG_ITM,false,1999-01-01,9999-12-31
DPM_BAS_MCS_MCY_AE_F35.00.a,TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_MCS_MCY_AE_F35.00.a,NGTBL_SCRTY_INDCTR,false,1999-01-01,9999-12-31
DPM_BAS_MCS_MCY_AE_F35.00.a,TYP_ACCNTNG_ITM_SRC_ENCMBRNC,false,1999-01-01,9999-12-31
DPM_BAS_MCS_MCY_AE_F35.00.a,SRC_ENCMBRNC,false,1999-01-01,9999-12-31
DPM_BAS_MCS_MCY_AE_F35.00.a,NGTBL_SCRTY_INDCTR_SRC_ENCMBRNC,false,1999-01-01,9999-12-31
DPM_BAS_MCY_AE_F32.02.b,EBA_BAS,true,1999-01-01,9999-12-31
DPM_BAS_MCY_AE_F32.02.b,EBA_MCY,true,1999-01-01,9999-12-31
DPM_BAS_MCY_AE_F32.02.b,AE_ITM_TYP_INSTRMNT,false,1999-01-01,9999-12-31
DPM_BAS_MCY_AE_F32.02.b,TYP_INSTRMNT_RL,false,1999-01-01,9999-12-31
DPM_CUS_AE,EBA_CUS,true,1999-01-01,9999-12-31
DPM_CUS_AE,CRRNCY_AMNT_ISSD,false,1999-01-01,9999-12-31
DPM_CSC_AE,EBA_CSC,true,1999-01-01,9999-12-31
DPM_CSC_AE,CNTNGNT_SCNR,false,1999-01-01,9999-12-31
DPM_BAS_AE_F32.03.a,EBA_BAS,true,1999-01-01,9999-12-31
