ID,MEMBER_MAPPING_ID,MEMBER_MAPPING_ROW,VARIABLE_ID,IS_SOURCE,MEMBER_ID,VALID_FROM,VALID_TO,MEMBER_HIERARCHY
185,DPM_BAS_APL,18,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_-1,,,
186,DPM_BAS_APL,19,EBA_APL,true,EBA_PL_EBA_x742,,,
187,DPM_BAS_APL,19,EBA_BAS,true,EBA_BA_EBA_x7,,,
188,DPM_BAS_APL,19,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_87,,,
189,DPM_BAS_APL,19,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
190,DPM_BAS_APL,19,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_0,,,
191,DPM_BAS_APL,20,EBA_APL,true,EBA_PL_EBA_x688,,,
192,DPM_BAS_APL,20,EBA_BAS,true,EBA_BA_EBA_x6,,,
193,DPM_BAS_APL,20,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_63,,,
194,DPM_BAS_APL,20,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
195,DPM_BAS_APL,20,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_2,,,
196,DPM_BAS_APL,27,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_2,,,
197,DPM_BAS_APL,28,EBA_APL,true,EBA_PL_EBA_x25,,,
198,DPM_BAS_APL,28,EBA_BAS,true,EBA_BA_EBA_x7,,,
199,DPM_BAS_APL,28,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_392,,,
200,DPM_BAS_APL,28,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
201,DPM_BAS_APL,28,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_0,,,
202,DPM_BAS_APL,29,EBA_APL,true,EBA_PL_EBA_x63,,,
203,DPM_BAS_APL,29,EBA_BAS,true,EBA_BA_EBA_x6,,,
204,DPM_BAS_APL,29,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_7,,,
205,DPM_BAS_APL,29,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
206,DPM_BAS_APL,29,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_2,,,
207,DPM_BAS_APL,30,EBA_APL,true,EBA_PL_EBA_x15,,,
208,DPM_BAS_APL,30,EBA_BAS,true,EBA_BA_EBA_x7,,,
209,DPM_BAS_APL,30,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_392,,,
210,DPM_BAS_APL,30,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
211,DPM_BAS_APL,30,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_0,,,
212,DPM_BAS_APL,31,EBA_APL,true,EBA_PL_EBA_x20,,,
213,DPM_BAS_APL,31,EBA_BAS,true,EBA_BA_EBA_x6,,,
214,DPM_BAS_APL,24,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
215,DPM_BAS_APL,24,SBJCT_IMPRMNT_INDCTR,false,SBJCT_IMPRMNT_INDCTR_-1,,,
216,DPM_BAS_APL,25,EBA_APL,true,EBA_PL_EBA_x5,,,
217,DPM_BAS_APL,25,EBA_BAS,true,EBA_BA_EBA_x17,,,
