Domain_ID,Domain_Name,Num_Domain_ID,Synonyms,Logical_Type_ID,Num_Logical_Type_ID,T_Size,T_Precision,T_Scale,Native_Type,LT_Name
89A4F84F-9620-8815-D334-7F3875BEACF8,Retained debt security indicator (Input layer),380,RTND_DBT_SCRTY_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
2821B0F3-AE6E-1E7C-57AE-BEB48609CF66,Revocable indicator,381,RVCBL_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
E91C9DBE-A2F1-9EAD-84A2-1654E080BB51,Revocable indicator (Input Layer),382,RVCBL_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
B44B2A50-A4A4-05AC-804F-7F7003F3F307,Revolving loan indicator,383,RVLVNG_LN_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
ae64ef49-7b52-40e1-a839-c9685a937dfe,Revolving loan indicator (Input Layer),384,RVLVNG_LN_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
B5E79572-5DA4-894F-B857-347805103E67,Risk class,385,RSK_CLSS,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
41D9833B-AA71-8E94-FFB9-200B9E425D0F,Risk measure type,386,FRTB_RSK_MSR_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
2ADE46DB-96A6-76D2-380A-ADBC566915E8,Risk measure type by position,387,RSK_MSR_TYP_PSTN,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
350FB9DF-B4AD-E802-919E-7B0BD640168D,Securities borrowing and lending transaction including cash as collateral component type,388,SCTRY_BRRWNG_LNDNG_TRNSCTN_INCLDNG_CSH_CLLTRL_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
C13E13D0-FCEF-E304-B215-EAFFA7EF3B21,Securities financial transaction type,389,SFT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
40F9B794-48DF-E81D-AC04-11D1F47355F1,Securitisation and other credit transfer type,390,SCRTSN_OTHR_CRDT_TRNSFR_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
1E7B8C9D-ED5F-063E-3CFA-EFEE110DA453,Securitisation tranche type,391,SCRTSTN_TRNCH_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
1ADAB7F7-56CE-611E-81A1-F69975C4402A,Securitisation tranche type (Input layer),392,SCRTSTN_TRNCH_TYP_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
61F98428-90E3-144D-C92C-865F42E50ED6,Securitisation type,393,SCRTSN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
C233EB19-C027-4988-A2DD-FFCC321E3DB3,Security/Security Collateral lending component indicator,394,SCRTY_LNDNG_CMPNNT_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
623F812D-EB01-6DC6-FCAA-E04FD023E758,Security borrowing and lending transaction component type by direction,395,SCRTY_BRRWNG_LNDNG_TRNSCTN_CMPNNT_BY_DRCTN,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
BD0D7165-F5D8-E829-B14C-5B2D8F34CC0F,Security borrowing and lending transaction component type by direction (Input layer),396,SCRTY_BRRWNG_LNDNG_TRNSCTN_CMPNNT_BY_DRCTN_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
897CAFE0-D0E2-5120-4844-1F27BD1BCEAC,Security borrowing and lending transaction component type by Security type,397,SCRTY_BRRWNG_LNDNG_TRNSCTN_CMPNNT_TYP_BY_SCRTY_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
A5F92DFC-3067-4DEB-53AA-624B5CBCB6F2,Security borrowing and lending transaction type,398,SCRTY_BRRWNG_LNDNG_TRNSCTN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
0E0F881B-CDE8-26D7-169E-1A001659F05A,Security Entity role assignment type,399,SCRTY_ENTTY_RL_ASSGNMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
EB80492A-57BB-7600-D274-443154C0132C,Security or Exchange tradable derivative position type,400,SCRTY_EXCHNG_TRDBL_DRVTV_PSTN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
1855c34f-e1ac-48a2-a78a-d678332bd7e7,Security or exchange tradable derivative type,401,SCRTY_EXCHNG_TRDBL_DRVTV_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
FB3512BE-C885-43DD-AC5C-D74DA26BA898,Security position by accounting standard,402,SCRTY_PSTN_BY_ACCNTNG_STNDRD,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
76424D61-B5A2-6ECC-F058-7DC9274F4330,Security position by accounting standard (Input layer),403,SCRTY_PSTN_BY_ACCNTNG_STNDRD_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
AEA436E0-8143-5787-B80D-42C5F9ECE6EC,Security position hedged by Over the counter (OTC) derivative type,404,SCRTY_PSTN_HDGD_OTC_DRVTV_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
34558A50-38FF-4A25-8F18-CCFA4A9C6E8F,Security position role type,405,SCRTY_PSTN_RL_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
F6EA1E44-3F14-9EF8-B9C7-8A5BF05E7CD6,Security position role type (Input layer),406,SCRTY_PSTN_RL_TYP_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
C383BC87-3800-82BD-668B-B96C24A53866,Security position type,407,SCRTY_PSTN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
2779b7f7-65e3-48f5-8e07-29634da18b1d,Security Security repurchase agreement component assignment type,408,SCRTY_SCRTY_RPRCHS_AGRMNT_CMPNNT_ASSGNMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
F9F623D9-5AFC-4BFA-B66C-230A7A8C2271,Security status,409,SCRTY_STTS,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
12438E37-E540-2AE5-8EA2-6BD1A679E6F3,Security status (Input Layer),410,SCRTY_STTS_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
cdfdd45c-22e1-4282-8371-3ef6194ede6f,Security type by identifier,411,SCRTY_TYP_ID,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
E82D2DB6-440B-2E28-9F87-A9CCBC48CCAD,Security type by identifier (Input Layer),412,SCRTY_TYP_BY_IDNTFR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
a986f5cd-dadd-44c9-8759-0e514ab9ed45,Security type by product,413,SCRTY_TYP_PRDCT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
946972ce-eb60-4d75-9a1d-966c5bc31841,Seniority,414,SNRTY,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
BCB2B0CD-5F0B-A5E0-4D94-5DB3CE5A2DB8,Seniority (Input Layer),415,SNRTY_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
548009F7-2BC0-D536-F5F2-A332B899494E,Shock direction,416,SHCK_DRCTN,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
73094AB8-0E4D-2258-DD97-7562A38CAEA2,Short position accounting classification,417,SHRT_PSTN_ACCNTNG_CLSSFCTN,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
AD0A3A8A-ACB1-E2F3-3070-BF8878071B54,Short security position Prudential portfolio assignment type,418,SHRT_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
FA470EAC-D872-7AB4-1FEA-4EC4985EEDB2,Short security position prudential portfolio assignment type (Input Layer),419,TYP_SHRT_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
54301F61-3AE9-86F6-4FB8-4FC82C8B44B8,Short term credit assessment indicator,420,SHRT_TRM_CRDT_ASSMNT_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
55C335F9-250F-6751-87B5-7C15144567F2,Short trading book security position accounting standard,421,SHRT_TRDNG_BK_SCRTY_PSTN_ACCNTNG_STNDRD,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
89975CC9-B22F-2DED-78DD-4E08EB65BDFF,Significant asset class,422,SGNFCNT_ASST_CLSS,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
1CB87DC0-27A7-2590-7FBE-58915D8D3A86,Significant asset class (Input Layer),423,SGNFCNT_ASST_CLSS_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
55FBA3A8-C904-8727-39A7-858A5EB36415,Significant risk transfer indicator,424,SGNFCNT_RSK_TRNSFR_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
DEB58F5D-C9E0-6C46-2D5F-9955421AF67E,"Simple, transparent and standardised (STS) securitisation indicator",425,STS_SCRTSTN_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
D5F61F09-C310-4CBD-DBFB-7ABE4AC99E68,Software assets indicator,426,SFTWR_ASST_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
8B8FD3F4-4D93-9D80-3C79-19E6C3367F1A,Software assets indicator (Input Layer),427,SFTWR_ASST_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
0E5DF8E5-54C3-457C-AFE3-439D057AF244,Sources of encumbrance - Input Layer,428,SRC_ENCMBRNC_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
633575D7-6D71-0889-6C6B-F95EFD65004D,String-ASCII up to 250 characters,429,STRNG_ASCII_250,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,250,,,VARCHAR2,String
bedac99c-65df-4709-835b-fbf0381d048e,"String up to 120 characters limited to letters (capital and low cases), numbers, dash and underscore",430,STRNG_120_ID,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,120,,,VARCHAR2,String
5B032320-5201-9F8C-998B-035ADD0AB08B,String up to 12 characters - ISIN,431,STRNG_ISIN_12,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,12,,,VARCHAR2,String
04F38763-DBE9-71CA-60CC-8AE479375450,String up to 255 characters - latin extended,432,STRNG_LTN_EXT_255,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,255,,,VARCHAR2,String
b0b29fe0-ac43-4c33-a669-3fb4b4556d0f,String up to 50 characters,433,STRNG_50,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,50,,,VARCHAR2,String
12DFCE00-085A-4E8C-BE55-52350D849DA7,"String up to 60 characters limited to letters (capital and low cases), numbers, dash and underscore",434,STRNG_RSTRCTD_ID,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,60,,,VARCHAR2,String
3F7F6D3B-5B13-4083-88F5-199A70EB98D8,String with 18 characters (capital letters or digits) followed by 2 digits,435,STRNG_PTTRN_LEI,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,20,,,VARCHAR2,String
6A314511-6688-B988-6849-728C611D9FA5,Structured note indicator,436,STRCTRD_NT_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
664d777f-f57e-42bb-bc40-7087b0db40ed,Structured note indicator (Input Layer),437,STRCTRD_NT_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
2D4D0542-0954-4C82-9231-4447DC95A6DE,Subdomain for domain ISO-4217 Currency Codes (ISO4217 Domain),438,ISO4217,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
9af1c1d9-7914-4052-866a-ee27f7d5380d,Subdomain for domain ISO-4217 Currency Codes (ISO4217 Domain) (Input Layer),439,ISO4217_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
CC130ADF-A8E8-DDD1-30A1-ABADCA0C63DC,Subject to impairment indicator,440,SBJCT_IMPRMNT_INDCTR_F_04.08_SBJCT_IMPRMNT_INDCTR_REF,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
F37EA0A2-1459-7303-E007-00920643CB82,Subject to impairment indicator (Input Layer),441,SBJCT_IMPRMNT_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
FD894261-69B0-ADD1-BFE7-688EE053F7E1,Subject to operating lease indicator,442,SBJCT_OPRTNG_LS_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
B6D12D58-AEC0-7205-A905-C67489FA9B81,Subject to operating lease Indicator (Input Layer),443,SBJCT_OPRTNG_LS_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
FA2F0B8B-27AA-8340-CCE3-031C5FF66E03,Subordinated debt indicator,444,SBRDNTD_DBT_ANCRDT_CLLCTN,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
2229f50a-942c-452d-81d8-69068913a6c5,Subordinated debt indicator (Input Layer),445,SBRDNTD_DBT_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
5d507c55-042d-41d3-88fc-7cb862bd3e88,"Subsidiary, joint venture and associate Other organisation role assignment",446,SBSDRY_JNT_VNTR_ASSCT_OTHR_ORGNSTN_ASSGNMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
209929D7-40E1-CB69-3EB6-5B18C2C79A9C,Syndication or sub-participation member instrument indicator,447,SNDCTN_SB_PRTCPTN_MMBR_INSTRMNT_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
86DBAADC-FB89-907B-507E-0A21DA4E8419,Syndication or sub-participation member instrument indicator (Input layer),448,SNDCTN_SB_PRTCPTN_MMBR_INSTRMNT_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
FB51828D-7144-6FF9-D5B5-CFF45AE431C6,Synthetic securitisation type,449,SNTHTC_SCRTSTN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
D351524A-EC85-A565-2F10-0CB17DA690C2,Tax asset type,450,TX_ASST_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
B29D9637-E98F-C2B4-13CF-C85288AA6FB4,Tax liability type,451,TX_LBLTY_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
2D78140A-6EE2-6EF2-2B3A-1B844CC7FA64,Time elapsed since initial recognition band,452,TM_SNC_INTL_RCGNTN,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
BC36EB98-E208-EE27-33E5-2ACABFC988B9, Time elapsed since initial recognition band (Input layer),453,TM_SNC_INTL_RCGNTN_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
52A45C75-DF77-9D1F-D4FA-0C403CFC649C,Time past due band,454,TM_PST_DU_BND,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,4,,,VARCHAR2,String
E20FEC93-B6E7-7100-98DC-BA79E861520E,Time since initial recognition (Input Layer),455,TM_SNC_INTL_RCGNTN_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
E0EDE52B-099B-04E7-7DF6-40CFBC0CAF66,Trade receivable type,456,TRD_RCVBL_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,4,,,VARCHAR2,String
33A0F2CF-E58B-9798-2B59-A99DE3C24189,Tranche in a synthetic securitisation type,457,TRNCH_SYNTHTC_SCRTSTN_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
B9FFCE33-6A57-04E7-5388-7ED9EEB508B7,Tranche in a synthetic securitisation without SSPE type,458,TRNCH_SYNTHTC_SCRTSTN_WTHT_SSPE_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
FB86FAA8-E2AC-4D83-B1E1-60A9F1FCA8EB,Transferred asset leg Instrument assignment type,459,TRNSFRRD_ASST_LG_INSTRMNT_ASSGNMNT_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
DE64659E-CDFF-9759-7B17-F81A16C45F19,Transferred asset leg type,460,TRNSFRRD_ASST_LG_TYP,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
BAC24BD5-93CD-9579-119D-83D1FEE3CC48,Transfers between impairment stages,461,TRNSFR_IMPRMNT_STGS_F_12.02_TRNSFR_IMPRMNT_STGS_REF,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
3D2C44FB-1786-45C4-A183-DFBB9CC6854F,Treatment of transferred assets in balance sheet,462,TRTMNT_TRNSFRRD_ASSTS_BLNC_SHT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
78662C1E-BC73-A4A4-ED19-DA15CB88B2B7,Treatment of transferred assets in balance sheet (Input layer),463,TRTMNT_TRNSFRRD_ASSTS_BLNC_SHT_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
295E1107-1BD3-8580-6B76-71982E028BBD,Type of abstract instrument role (Input Layer),464,ABSTRCT_INSTRMNT_RL_TYP_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
19f43c0c-0246-48e7-9cc5-b4991b44e984,Type of amortisation (Input Layer),465,TYP_AMRTSTN_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
14a53626-5051-48c4-9f5f-27de8fe64abf,Type of asset provided as security,466,TYP_ASST_SCRTSTN_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,5,,,VARCHAR2,String
562AEEC9-B1D4-AD2D-FBCD-265166A240EE,Type of asset provided as security (Input Layer),467,TYP_ASST_SCRTSTN_INPT_WNA,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,5,,,VARCHAR2,String
148b4f04-733a-4246-a7ab-34777312ff3a,Type of commitment (Input Layer),468,TYP_CMMTMNT_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
948F41C2-2D1C-D1A6-5555-F7C4988D5F37,Type of commitment - full domain,469,TYP_CMMTMNT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
235E03E9-5AD6-4202-843F-1BE56BA86D30,Type of credit facility,470,TYP_CRDT_FCLTY,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
749415A8-8C37-B482-D900-84839AF8C965,Type of economy (Input Layer),471,TYP_ECNMY_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
B92F3A2E-82C9-50B6-5CC8-593B65C5DDA5,Type of group (Input Layer),472,TYP_GRP_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
5a3d5ddf-993e-4140-8c68-0f78a0b0c5bb,Type of hedge,473,TYP_HDG_BIRD,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
199BBC13-4103-054D-0047-70613A2EE731,Type of hedge (Input layer),474,TYP_HDG_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
978AA7B8-E924-68A1-D9A9-0EE9D50AA663,Type of identifier for the security,475,TYP_INSTRMNT_ID,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,13,,,VARCHAR2,String
AD9BFCA8-73D0-8C42-704B-0B456233FAEA,Type of instrument (Input layer),476,TYP_INSTRMNT_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,4,,,VARCHAR2,String
cc529c70-1b15-42f1-87fe-b8649167e24a,Type of long security position Prudentiial Portfolio assignment Accounting classification for financial assets assignment (Input Layer),477,TYP_LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
f6e2241e-7c9a-4bb0-909c-a47b781954b1,Type of master agreement Entity role (Input Layer),478,TYP_MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
a2bb516d-f352-4217-a4ec-6d521c122c99,Type of master agreement type (Input Layer),479,TYP_MSTR_AGRMNT_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
263C0E22-FAB5-4811-A3D7-E21FCAD40B23,Type of non-financial asset,480,TYP_NN_FNNCL_ASST,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,4,,,VARCHAR2,String
88B67394-E194-F98A-D71F-C3CD27CEA27C,Type of non-financial asset (Input Layer),481,TYP_NN_FNNCL_ASST_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,4,,,VARCHAR2,String
7A96CE36-15B2-6277-E38C-30B7B483B2B7,Type of non-financial liability (Input Layer),482,TYP_NN_FNNCL_LBLTY_PRVSN_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,4,,,VARCHAR2,String
491DE695-3D89-4A78-9685-08F87E215092,Type of non-financial liability or provision,483,TYP_NN_FNNCL_LBLTY_PRVSN,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,4,,,VARCHAR2,String
2FF9D284-EC88-E41C-EC9F-F3B5286842B1,Type of Party (Input Layer),484,TYP_PRTY_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,6,,,VARCHAR2,String
8BEB18D1-4EC5-4643-B4F3-1EBBFB071829,Type of product for debt securities issued,485,TYP_PRDCT_DBT_SCRTS_ISSD,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,3,,,VARCHAR2,String
94DE6B06-A15F-F148-568D-8D1F2DB526E8,Type of protection valuation approach (Input Layer),486,TYP_PRTCTN_VLTN_APPRCH_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
5C3CD3A8-221A-0775-6F67-5CE1B24918CE,Type of risk (Input Layer),487,TYP_RSK_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
A5DF5921-9313-8761-E316-E39022D169ED,Type of risk for derivatives,488,TYP_RSK_DRVTVS,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
cacfb205-bf7a-412e-9dc1-6ce0d61f7f24,Type of security or exchange tradable derivative(Input Layer),489,TYP_SCRTY_EXCHNG_TRDBL_DRVTV_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,2,,,VARCHAR2,String
E6EDA968-3652-1DFB-1110-7EF5128BEBBC,Type of security position (Input Layer),490,TYP_SCRTY_PSTN_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
20b3cb61-fe0f-4572-add2-d43918dc23ff,Type of specific securities borrowing and lending transaction including cash as collateral component (Input Layer),491,TYP_SCTRY_BRRWNG_LNDNG_TRNSCTN_INCLDNG_CSH_CLLTRL_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
2C582793-822A-A0FA-AC6E-B22B8AEEABBF,Under construction or development indicator,492,UNDR_CNSTRCTN_DVLPMNT_INDCTR,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
2107D397-2A5A-0003-C5E0-98E67DC045E2,Under construction or development indicator (Input Layer),493,UNDR_CNSTRCT_DVLPMNT_INDCTR_INPT,A3A3C77D-0366-9768-FF89-1C25E56881C8,562,1,,,VARCHAR2,String
DOM3000004,Unknown,494,,LOGDT017,496,,,,UNKNOWN,unknown
32160F4F-B3D4-9336-1EEE-D04214DBEE06,Year,495,YR,LOGDT007,509,4,,,DATE,Date
